depth	node	alm	alm_self	regs	regs_self	membits	m10k	dsp	full	entity
0	|altsyncram_q824:auto_generated|	117.8	0.0	64.0	0.0	1048576	128	0	|sys_top|emu:emu|MCD:MCD|spram:WORDRAM1|spram_sz:spram_sz|altsyncram:altsyncram_component|altsyncram_q824:auto_generated	altsyncram_q824
0	|altsyncram_mtv2:altsyncram1|	46.8	1.9	7.0	7.0	1048576	128	0	|sys_top|emu:emu|MCD:MCD|spram:WORDRAM1|spram_sz:spram_sz|altsyncram:altsyncram_component|altsyncram_q824:auto_generated|altsyncram_mtv2:altsyncram1	altsyncram_mtv2
0	|decode_dla:decode4|	4.0	4.0	0.0	0.0	0	0	0	|sys_top|emu:emu|MCD:MCD|spram:WORDRAM1|spram_sz:spram_sz|altsyncram:altsyncram_component|altsyncram_q824:auto_generated|altsyncram_mtv2:altsyncram1|decode_dla:decode4	decode_dla
0	|decode_dla:decode5|	4.0	4.0	0.0	0.0	0	0	0	|sys_top|emu:emu|MCD:MCD|spram:WORDRAM1|spram_sz:spram_sz|altsyncram:altsyncram_component|altsyncram_q824:auto_generated|altsyncram_mtv2:altsyncram1|decode_dla:decode5	decode_dla
0	|mux_chb:mux6|	36.9	36.9	0.0	0.0	0	0	0	|sys_top|emu:emu|MCD:MCD|spram:WORDRAM1|spram_sz:spram_sz|altsyncram:altsyncram_component|altsyncram_q824:auto_generated|altsyncram_mtv2:altsyncram1|mux_chb:mux6	mux_chb
0	|sld_mod_ram_rom:mgl_prim2|	71.0	60.0	57.0	45.0	0	0	0	|sys_top|emu:emu|MCD:MCD|spram:WORDRAM1|spram_sz:spram_sz|altsyncram:altsyncram_component|altsyncram_q824:auto_generated|sld_mod_ram_rom:mgl_prim2	sld_mod_ram_rom
0	|sld_rom_sr:\ram_rom_logic_gen:name_gen:info_rom_sr|	11.0	11.0	12.0	12.0	0	0	0	|sys_top|emu:emu|MCD:MCD|spram:WORDRAM1|spram_sz:spram_sz|altsyncram:altsyncram_component|altsyncram_q824:auto_generated|sld_mod_ram_rom:mgl_prim2|sld_rom_sr:\ram_rom_logic_gen:name_gen:info_rom_sr	sld_rom_sr
0	|STM95XXX:pier_eeprom|	76.9	76.9	93.0	93.0	0	0	0	|sys_top|emu:emu|STM95XXX:pier_eeprom	STM95XXX
0	|audio_fix:audio_fix|	24.2	24.2	50.0	50.0	0	0	0	|sys_top|emu:emu|audio_fix:audio_fix	audio_fix
0	|cofi:coffee|	28.8	28.8	49.0	49.0	0	0	0	|sys_top|emu:emu|cofi:coffee	cofi
0	|dpram_dif:bram|	0.0	0.0	0.0	0.0	65536	8	0	|sys_top|emu:emu|dpram_dif:bram	dpram_dif
0	|altsyncram:altsyncram_component|	0.0	0.0	0.0	0.0	65536	8	0	|sys_top|emu:emu|dpram_dif:bram|altsyncram:altsyncram_component	altsyncram
0	|altsyncram_8d34:auto_generated|	0.0	0.0	0.0	0.0	65536	8	0	|sys_top|emu:emu|dpram_dif:bram|altsyncram:altsyncram_component|altsyncram_8d34:auto_generated	altsyncram_8d34
0	|dpram_dif:tmpram|	0.0	0.0	0.0	0.0	4096	1	0	|sys_top|emu:emu|dpram_dif:tmpram	dpram_dif
