depth	node	alm	alm_self	regs	regs_self	membits	m10k	dsp	full	entity
0	|S32X_IF:s32x_if|	690.8	690.8	849.0	849.0	34816	5	0	|sys_top|emu:emu|S32X:S32X|S32X_IF:s32x_if	S32X_IF
0	|MDROM:mdrom|	0.0	0.0	0.0	0.0	2048	1	0	|sys_top|emu:emu|S32X:S32X|S32X_IF:s32x_if|MDROM:mdrom	MDROM
0	|altsyncram:altsyncram_component|	0.0	0.0	0.0	0.0	2048	1	0	|sys_top|emu:emu|S32X:S32X|S32X_IF:s32x_if|MDROM:mdrom|altsyncram:altsyncram_component	altsyncram
0	|altsyncram_veo1:auto_generated|	0.0	0.0	0.0	0.0	2048	1	0	|sys_top|emu:emu|S32X:S32X|S32X_IF:s32x_if|MDROM:mdrom|altsyncram:altsyncram_component|altsyncram_veo1:auto_generated	altsyncram_veo1
0	|SHROM:shrom|	0.0	0.0	0.0	0.0	32768	4	0	|sys_top|emu:emu|S32X:S32X|S32X_IF:s32x_if|SHROM:shrom	SHROM
0	|altsyncram:altsyncram_component|	0.0	0.0	0.0	0.0	32768	4	0	|sys_top|emu:emu|S32X:S32X|S32X_IF:s32x_if|SHROM:shrom|altsyncram:altsyncram_component	altsyncram
0	|altsyncram_n9g1:auto_generated|	0.0	0.0	0.0	0.0	32768	4	0	|sys_top|emu:emu|S32X:S32X|S32X_IF:s32x_if|SHROM:shrom|altsyncram:altsyncram_component|altsyncram_n9g1:auto_generated	altsyncram_n9g1
0	|S32X_VDP:S32X_VDP|	237.2	205.2	257.0	235.0	4096	1	0	|sys_top|emu:emu|S32X:S32X|S32X_VDP:S32X_VDP	S32X_VDP
0	|VDPFIFO:fifo|	32.0	0.0	22.0	0.0	0	0	0	|sys_top|emu:emu|S32X:S32X|S32X_VDP:S32X_VDP|VDPFIFO:fifo	VDPFIFO
0	|scfifo:scfifo_component|	32.0	0.0	22.0	0.0	0	0	0	|sys_top|emu:emu|S32X:S32X|S32X_VDP:S32X_VDP|VDPFIFO:fifo|scfifo:scfifo_component	scfifo
0	|scfifo_nrd1:auto_generated|	32.0	0.0	22.0	0.0	0	0	0	|sys_top|emu:emu|S32X:S32X|S32X_VDP:S32X_VDP|VDPFIFO:fifo|scfifo:scfifo_component|scfifo_nrd1:auto_generated	scfifo_nrd1
0	|a_dpfifo_m1c1:dpfifo|	32.0	7.6	22.0	11.0	0	0	0	|sys_top|emu:emu|S32X:S32X|S32X_VDP:S32X_VDP|VDPFIFO:fifo|scfifo:scfifo_component|scfifo_nrd1:auto_generated|a_dpfifo_m1c1:dpfifo	a_dpfifo_m1c1
0	|altsyncram_ntj1:FIFOram|	20.3	20.3	3.0	3.0	0	0	0	|sys_top|emu:emu|S32X:S32X|S32X_VDP:S32X_VDP|VDPFIFO:fifo|scfifo:scfifo_component|scfifo_nrd1:auto_generated|a_dpfifo_m1c1:dpfifo|altsyncram_ntj1:FIFOram	altsyncram_ntj1
0	|cntr_d2b:rd_ptr_msb|	1.0	1.0	2.0	2.0	0	0	0	|sys_top|emu:emu|S32X:S32X|S32X_VDP:S32X_VDP|VDPFIFO:fifo|scfifo:scfifo_component|scfifo_nrd1:auto_generated|a_dpfifo_m1c1:dpfifo|cntr_d2b:rd_ptr_msb	cntr_d2b
0	|cntr_e2b:wr_ptr|	1.5	1.5	3.0	3.0	0	0	0	|sys_top|emu:emu|S32X:S32X|S32X_VDP:S32X_VDP|VDPFIFO:fifo|scfifo:scfifo_component|scfifo_nrd1:auto_generated|a_dpfifo_m1c1:dpfifo|cntr_e2b:wr_ptr	cntr_e2b
0	|cntr_q27:usedw_counter|	1.5	1.5	3.0	3.0	0	0	0	|sys_top|emu:emu|S32X:S32X|S32X_VDP:S32X_VDP|VDPFIFO:fifo|scfifo:scfifo_component|scfifo_nrd1:auto_generated|a_dpfifo_m1c1:dpfifo|cntr_q27:usedw_counter	cntr_q27
0	|VDPPAL:pal|	0.0	0.0	0.0	0.0	4096	1	0	|sys_top|emu:emu|S32X:S32X|S32X_VDP:S32X_VDP|VDPPAL:pal	VDPPAL
0	|altsyncram:altsyncram_component|	0.0	0.0	0.0	0.0	4096	1	0	|sys_top|emu:emu|S32X:S32X|S32X_VDP:S32X_VDP|VDPPAL:pal|altsyncram:altsyncram_component	altsyncram
0	|altsyncram_kln2:auto_generated|	0.0	0.0	0.0	0.0	4096	1	0	|sys_top|emu:emu|S32X:S32X|S32X_VDP:S32X_VDP|VDPPAL:pal|altsyncram:altsyncram_component|altsyncram_kln2:auto_generated	altsyncram_kln2
0	|SH7604:MSH|	4109.1	140.3	3714.0	28.0	32768	4	6	|sys_top|emu:emu|S32X:S32X|SH7604:MSH	SH7604
0	|SH7604_BSC:bsc|	178.4	178.4	227.0	227.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:MSH|SH7604_BSC:bsc	SH7604_BSC
0	|SH7604_CACHE:cache|	690.5	524.5	470.0	470.0	32768	4	0	|sys_top|emu:emu|S32X:S32X|SH7604:MSH|SH7604_CACHE:cache	SH7604_CACHE
0	|CACHE_LRU:lru_a|	20.0	0.0	0.0	0.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:MSH|SH7604_CACHE:cache|CACHE_LRU:lru_a	CACHE_LRU
0	|altdpram:altdpram_component|	20.0	0.0	0.0	0.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:MSH|SH7604_CACHE:cache|CACHE_LRU:lru_a|altdpram:altdpram_component	altdpram
0	|dpram_to12:auto_generated|	20.0	20.0	0.0	0.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:MSH|SH7604_CACHE:cache|CACHE_LRU:lru_a|altdpram:altdpram_component|dpram_to12:auto_generated	dpram_to12
0	|CACHE_LRU:lru_b|	22.8	0.0	0.0	0.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:MSH|SH7604_CACHE:cache|CACHE_LRU:lru_b	CACHE_LRU
0	|altdpram:altdpram_component|	22.8	0.0	0.0	0.0	0	0	0	|sys_top|emu:emu|S32X:S32X|SH7604:MSH|SH7604_CACHE:cache|CACHE_LRU:lru_b|altdpram:altdpram_component	altdpram
